,disclosed,mean_variance,black_litterman
2018-08-01,0.9994415204239641,0.9974282572104654,0.9975431892577545
2018-08-02,0.99955072892356,0.998261210773865,0.994928079418635
2018-08-03,0.9997454165657081,1.0011272610094095,0.9977815308402544
2018-08-06,0.9999572581578091,1.002751477348886,0.9991567307236934
2018-08-07,1.0003283523680502,1.0035845658566733,1.0010375167890602
2018-08-08,1.000203279533868,1.002202714541407,0.9960918339283732
2018-08-09,0.9999184316285972,1.0009139905907272,0.992937814968193
2018-08-10,0.9997551450664814,0.9990019713210386,0.9917188781316226
2018-08-13,0.9991904798697261,0.995977964668265,0.9856804642687157
2018-08-14,0.999587737044916,0.9991508297581249,0.9891950569560151
2018-08-15,0.998446389722,0.9949649453646925,0.9786138309850274
2018-08-16,0.9989672707507598,1.0004325845847994,0.9851888307898254
2018-08-17,0.9993666254750817,1.0037234151687373,0.9900751033195543
2018-08-20,0.9996698029263974,1.0059417474264736,0.9933443040061688
2018-08-21,0.9999484208334984,1.006421100443145,0.9932418787581226
2018-08-22,1.0001817601395073,1.0069431496673649,0.9957920340233182
2018-08-23,0.9999806504746702,1.0054754590730897,0.9929340214104848
2018-08-24,1.000306010251372,1.0088724144504653,0.9984615770288539
2018-08-27,1.0006325446541846,1.0113513004297174,1.0003763410536297
2018-08-28,1.0004712286676742,1.0119382328911384,1.0037693752920267
2018-08-29,1.000844685777974,1.014248198686305,1.0068894147792427
2018-08-30,1.0005744625961541,1.0114803517701154,1.0028707577402387
2018-08-31,1.0004783499697127,1.0113675930781951,1.0015689397029057
2018-09-04,1.0000238907604453,1.007572282356113,0.9942424241373238
2018-09-05,0.9999595746310382,1.0088072169636928,0.9954051094772413
2018-09-06,0.9994269442013048,1.0087815971560103,0.9929569494190792
2018-09-07,0.9992262770174012,1.0049139480382137,0.9881214843314258
2018-09-10,0.9994056025550729,1.0069139905999516,0.990646721202808
2018-09-11,0.9997745055749162,1.007406734261196,0.9927968148462616
2018-09-12,0.9999800355831988,1.008155073358658,0.9941452089145755
2018-09-13,1.0001820433753679,1.0104556924147945,0.9961555240223876
2018-09-14,1.000229496003735,1.0090051476856938,0.9935969142571971
2018-09-17,1.00022839213747,1.0089778408955146,0.9951228530470329
2018-09-18,1.0008718397882355,1.0104760069306722,0.9974944628412417
2018-09-19,1.0009355870079528,1.008372102725997,0.9938605058930949
2018-09-20,1.0014607420941164,1.0131518114740352,0.999960210013262
2018-09-21,1.0017483447628306,1.014471896165552,1.001782448618039
2018-09-24,1.00201265772885,1.010924384759645,0.9988385741943206
2018-09-25,1.0021235088020262,1.0102467756508806,0.9997030354364494
2018-09-26,1.0016139053315123,1.0071557265814246,0.9926737781194089
2018-09-27,1.0018743231331868,1.0089919818743518,0.9964018680025438
2018-09-28,1.0017511819841256,1.010557008180355,0.9994126984037321
2018-10-01,1.0024491872378678,1.0141021934175583,1.0066487047866377
2018-10-02,1.002571854486498,1.015486783826579,1.0086970114229634
2018-10-03,1.0028545916678666,1.015193880489003,1.0117643889419468
2018-10-04,1.0022315049240058,1.0103111609430295,1.004484629105802
2018-10-05,1.0019315547809873,1.0070656391601658,1.0003366310974349
2018-10-08,1.0022994100302731,1.01014028952608,1.0071586155251597
2018-10-09,1.0024605124697596,1.0095046621029702,1.0073014768041932
2018-10-10,1.0003615100606484,0.9939511563763603,0.9847809651412257
2018-10-11,0.9984996277391088,0.9816303489324848,0.9640561012731301
2018-10-12,0.9988361861533837,0.9851173488213811,0.9672381867707326
2018-10-15,0.9987536155858076,0.98497951770585,0.9686253676128412
2018-10-16,0.9997753513770504,0.9944036438387805,0.9811086386753524
2018-10-17,0.9996643027703892,0.9948156113776717,0.9820564984427972
2018-10-18,0.9987916698920799,0.9874629624432998,0.9709275456812013
2018-10-19,0.9986335927626132,0.9869319983027425,0.9708532176939264
2018-10-22,0.9979370771491806,0.9824025430107592,0.9625686911041758
2018-10-23,0.9972029260429178,0.9815249057329679,0.9589478697198915
2018-10-24,0.9950531322135112,0.9669318470791111,0.9388620581160816
2018-10-25,0.9959033697160623,0.973159766433426,0.9477751895700831
2018-10-26,0.9951320663876723,0.9670785431836395,0.9383006474875734
2018-10-29,0.9944294645981684,0.9646016249755155,0.933747030279157
2018-10-30,0.9957342585736251,0.9730551138032583,0.9472643763199919
2018-10-31,0.9962050207865653,0.9766511833879143,0.9524549849022993
2018-11-01,0.996832640026661,0.9829197888368263,0.9577715572427854
2018-11-02,0.996652130880091,0.9811585969524323,0.9567977091187139
2018-11-05,0.9979794668770237,0.9916944894058576,0.9763890002503437
2018-11-06,0.9983012785884333,0.9949886546472688,0.9801427159197379
2018-11-07,0.9994454351854501,1.005259277109521,0.9907827192051613
2018-11-08,0.9988314408304169,1.00246457944552,0.9924241248699446
2018-11-09,0.9988262976557367,1.0027646816392763,0.9965086260409209
2018-11-12,0.9979640128739269,0.9959396784801977,0.9952250077200758
2018-11-13,0.9975928379727744,0.9948606164932445,1.0025372750368067
2018-11-14,0.998637395148556,1.0041336888224637,1.0308968849738864
2018-11-15,0.9981068057611213,0.9999460442991527,1.0031400201487508
2018-11-16,0.9993543945320034,1.010727822477423,1.026066302916225
2018-11-19,0.9991961968857179,1.0073742709701714,1.0277310263649637
2018-11-20,0.9974217476259961,0.9926854631354569,1.0123871703711695
2018-11-21,0.9979309590723088,0.9952608862441171,1.0113726791996567
2018-11-23,0.9968945366540836,0.9897432080396809,1.0094156408063721
2018-11-26,0.9974772460323045,0.9938403921556723,1.0080389021475964
2018-11-27,0.9974281367964858,0.993732080026859,1.0089735451803752
2018-11-28,0.9994181654498213,1.012310748805433,1.039530771458469
2018-11-29,0.9993897779967601,1.0114172588412627,1.0354143184335283
2018-11-30,0.9996641196883114,1.015289927121794,1.0437033928259323
2018-12-03,1.0003225715285933,1.0171759475573765,1.041769523495713
2018-12-04,0.9986092701800207,1.003540291494846,1.0225750958868092
2018-12-06,0.9978938510834054,1.0010326079262841,1.017690372363949
2018-12-07,0.997194657587682,0.9915881795243238,1.0049045399558505
2018-12-10,0.9967771517242784,0.9932703045179766,1.0062132268589314
2018-12-11,0.9965806206146337,0.9918090873865598,1.002529618558488
2018-12-12,0.9964267427796009,0.9919545318318738,0.9972345611273175
2018-12-13,0.9965640527038292,0.9921483962715235,0.9983771589354576
2018-12-14,0.9947109524461769,0.9787207402282765,0.9739280673545114
2018-12-17,0.9929493607994585,0.966055062061463,0.9483702836505059
2018-12-18,0.9928335500340147,0.9688475332042146,0.9570593540239316
2018-12-19,0.9917921176574936,0.9607915468672706,0.9429830683906533
2018-12-20,0.9904495513608942,0.9526097212259826,0.9317588667365407
2018-12-21,0.9895076509131491,0.9455511672065543,0.9212646429555923
2018-12-24,0.9871688438385653,0.9302117059424682,0.8958763205181384
2018-12-26,0.9903088944031204,0.9501072094041655,0.9237588364816379
