rebalance_date,AAPL,AMZN,AXP,BAC,CB,CVX,DVA,GOOGL,KHC,KO,MA,MCO,OXY,V
2018-07-31,0.1675279643049583,0.0022998157584771576,0.24553886027266325,0.12455154105679236,0.046797124190831305,0.08684127982099808,0.01579543603147918,0.024453218748503633,0.03456924773989472,0.12241838463826153,0.009963228043852102,0.05500914069029774,0.047692527054521386,0.016542231648469165
2018-08-31,0.1675279643049583,0.0022998157584771576,0.24553886027266325,0.12455154105679236,0.046797124190831305,0.08684127982099808,0.01579543603147918,0.024453218748503633,0.03456924773989472,0.12241838463826153,0.009963228043852102,0.05500914069029774,0.047692527054521386,0.016542231648469165
2018-09-28,0.1675279643049583,0.0022998157584771576,0.24553886027266325,0.12455154105679236,0.046797124190831305,0.08684127982099808,0.01579543603147918,0.024453218748503633,0.03456924773989472,0.12241838463826153,0.009963228043852102,0.05500914069029774,0.047692527054521386,0.016542231648469165
2018-10-31,0.1675279643049583,0.0022998157584771576,0.24553886027266325,0.12455154105679236,0.046797124190831305,0.08684127982099808,0.01579543603147918,0.024453218748503633,0.03456924773989472,0.12241838463826153,0.009963228043852102,0.05500914069029774,0.047692527054521386,0.016542231648469165
2018-11-30,0.1675279643049583,0.0022998157584771576,0.24553886027266325,0.12455154105679236,0.046797124190831305,0.08684127982099808,0.01579543603147918,0.024453218748503633,0.03456924773989472,0.12241838463826153,0.009963228043852102,0.05500914069029774,0.047692527054521386,0.016542231648469165
2018-12-31,0.1675279643049583,0.0022998157584771576,0.24553886027266325,0.12455154105679236,0.046797124190831305,0.08684127982099808,0.01579543603147918,0.024453218748503633,0.03456924773989472,0.12241838463826153,0.009963228043852102,0.05500914069029774,0.047692527054521386,0.016542231648469165
2019-01-31,0.1675279643049583,0.0022998157584771576,0.24553886027266325,0.12455154105679236,0.046797124190831305,0.08684127982099808,0.01579543603147918,0.024453218748503633,0.03456924773989472,0.12241838463826153,0.009963228043852102,0.05500914069029774,0.047692527054521386,0.016542231648469165
2019-02-28,0.1675279643049583,0.0022998157584771576,0.24553886027266325,0.12455154105679236,0.046797124190831305,0.08684127982099808,0.01579543603147918,0.024453218748503633,0.03456924773989472,0.12241838463826153,0.009963228043852102,0.05500914069029774,0.047692527054521386,0.016542231648469165
2019-03-29,0.1675279643049583,0.0022998157584771576,0.24553886027266325,0.12455154105679236,0.046797124190831305,0.08684127982099808,0.01579543603147918,0.024453218748503633,0.03456924773989472,0.12241838463826153,0.009963228043852102,0.05500914069029774,0.047692527054521386,0.016542231648469165
2019-04-30,0.1675279643049583,0.0022998157584771576,0.24553886027266325,0.12455154105679236,0.046797124190831305,0.08684127982099808,0.01579543603147918,0.024453218748503633,0.03456924773989472,0.12241838463826153,0.009963228043852102,0.05500914069029774,0.047692527054521386,0.016542231648469165
2019-05-31,0.1675279643049583,0.0022998157584771576,0.24553886027266325,0.12455154105679236,0.046797124190831305,0.08684127982099808,0.01579543603147918,0.024453218748503633,0.03456924773989472,0.12241838463826153,0.009963228043852102,0.05500914069029774,0.047692527054521386,0.016542231648469165
2019-06-28,0.1675279643049583,0.0022998157584771576,0.24553886027266325,0.12455154105679236,0.046797124190831305,0.08684127982099808,0.01579543603147918,0.024453218748503633,0.03456924773989472,0.12241838463826153,0.009963228043852102,0.05500914069029774,0.047692527054521386,0.016542231648469165
2019-07-31,0.1675279643049583,0.0022998157584771576,0.24553886027266325,0.12455154105679236,0.046797124190831305,0.08684127982099808,0.01579543603147918,0.024453218748503633,0.03456924773989472,0.12241838463826153,0.009963228043852102,0.05500914069029774,0.047692527054521386,0.016542231648469165
2019-08-30,0.1675279643049583,0.0022998157584771576,0.24553886027266325,0.12455154105679236,0.046797124190831305,0.08684127982099808,0.01579543603147918,0.024453218748503633,0.03456924773989472,0.12241838463826153,0.009963228043852102,0.05500914069029774,0.047692527054521386,0.016542231648469165
2019-09-30,0.1675279643049583,0.0022998157584771576,0.24553886027266325,0.12455154105679236,0.046797124190831305,0.08684127982099808,0.01579543603147918,0.024453218748503633,0.03456924773989472,0.12241838463826153,0.009963228043852102,0.05500914069029774,0.047692527054521386,0.016542231648469165
2019-10-31,0.1675279643049583,0.0022998157584771576,0.24553886027266325,0.12455154105679236,0.046797124190831305,0.08684127982099808,0.01579543603147918,0.024453218748503633,0.03456924773989472,0.12241838463826153,0.009963228043852102,0.05500914069029774,0.047692527054521386,0.016542231648469165
2019-11-29,0.1675279643049583,0.0022998157584771576,0.24553886027266325,0.12455154105679236,0.046797124190831305,0.08684127982099808,0.01579543603147918,0.024453218748503633,0.03456924773989472,0.12241838463826153,0.009963228043852102,0.05500914069029774,0.047692527054521386,0.016542231648469165
2019-12-31,0.1675279643049583,0.0022998157584771576,0.24553886027266325,0.12455154105679236,0.046797124190831305,0.08684127982099808,0.01579543603147918,0.024453218748503633,0.03456924773989472,0.12241838463826153,0.009963228043852102,0.05500914069029774,0.047692527054521386,0.016542231648469165
