rebalance_date,AAPL,AMZN,AXP,BAC,CB,CVX,DVA,GOOGL,KHC,KO,MA,MCO,OXY,V
2020-10-30,0.12087129041317954,0.23959607542067843,0.0,0.08191898978915031,0.0,0.17193826120568104,0.0,0.21560916501221342,0.0,0.030750883934150288,0.0,0.0,0.13931533422494702,0.0
2020-11-30,0.0633917834510306,0.12576730748776924,0.027625023044154273,0.0663191737824977,0.0,0.0,0.1175075145720053,0.19324805287635582,0.16978985614028666,0.0,0.0,0.10549961922042914,0.13085166942547138,0.0
2020-12-31,0.08632229577226097,0.06565665341932402,0.13054438990107653,0.18511421076502838,0.0,0.0,0.05415103257894729,0.0,0.07261630639369406,0.17698485029292185,0.01552193152593011,0.09734346329968921,0.06819909094363531,0.04754577510749232
2021-01-29,0.011943824038807647,0.0,0.05456757189321766,0.0,0.0,0.0,0.0,0.2882673302981942,0.0,0.21124332990621061,0.19256073598675874,0.182615170345221,0.05880203753159018,0.0
2021-02-26,0.0,0.0,0.2660958487022551,0.1436602663148177,0.0,0.15612433276584026,0.10899186063051718,0.0,0.13061068920990013,0.0,0.10334478436676543,0.08092768186122123,0.0,0.01024453614868289
2021-03-31,0.0,0.0,0.0,0.17523432335658273,0.18667507916322623,0.09871460088187288,0.0,0.19457695500423386,0.0,0.26864692877340396,0.0,0.009490645382441853,0.0,0.06666146743823856
2021-04-30,0.0,0.0,0.1779399022400103,0.16997132251562297,0.225028987867312,0.02171119760163833,0.0,0.0,0.0,0.0,0.10484163743671376,0.05412909881305085,0.11326716118736128,0.13311069233829054
2021-05-28,0.03223539148414811,0.0,0.22569090335233621,0.0,0.0025159439719583863,0.0,0.0,0.16912555948924574,0.14491631809100416,0.24497981117491213,0.0,0.1805360724363954,0.0,0.0
2021-06-30,0.31414675094188516,0.0,0.0,0.03331747178072595,0.0,0.0,0.0,0.022783709879763813,0.0,0.0,0.0,0.2948037186232452,0.18376391212673926,0.15118443664764064
2021-07-30,0.0,0.07456147443675486,0.0,0.11065516463177555,0.00333577096902125,0.4115509123376478,0.0,0.1346023690105498,0.0,0.0740028012277599,0.040148401119091244,0.0,0.0,0.15114310626739955
2021-08-31,0.1484081117886136,0.29891906630576637,0.19978240536732417,0.052592917218399905,0.0,0.0,0.0,0.15710631931914457,0.0,0.0,0.0,0.03267299653097348,0.1105181834697779,0.0
2021-09-30,0.15610547849893924,0.0,0.008113444816755928,0.004103081866920658,0.0,0.18548337781971908,0.0,0.0,0.2846039923557373,0.0,0.1511997183908924,0.0,0.0,0.21039090625103538
2021-10-29,0.0,0.020857582299552504,0.0387330612221732,0.06862592975352641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7413654463612788,0.1304179803634691,0.0
2021-11-30,0.4644942758709283,0.0,0.0,0.09785208374550401,0.0,0.10080978825414705,0.0,0.0,0.004835236230430948,0.011211255318683593,0.0,0.10749917672171054,0.14272501586459324,0.07057316799400215
2021-12-31,0.08623476552250883,0.0,0.06731017563030475,0.013422609220737843,0.07196016915558369,0.06624111363803255,0.22888789413223248,0.0,0.1373084322454856,0.11727322477364664,0.09341496153329226,0.0,0.0,0.11794665414817529
2022-01-31,0.0,0.0,0.0,0.0,0.19269822388438426,0.19686082234207886,0.08931422104695841,0.07098849134174415,0.0,0.0,0.25175243521524393,0.061386329445706,0.13699947672388454,0.0
2022-02-28,0.0,0.11757479872787692,0.0,0.0,0.19378704036112238,0.2504999807824416,0.0,0.10779863503418545,0.06812583732568643,0.05705063075028524,0.0,0.20516307701840203,0.0,0.0
2022-03-31,0.06130571238109461,0.0,0.0,0.0,0.21403591341351708,0.0,0.05707732160243482,0.0,0.15356609959356549,0.181858752104131,0.07286127788477399,0.21655451577217888,0.04274040724830419,0.0
2022-04-29,0.0,0.0,0.024752851570449427,0.0,0.0,0.0726720680763336,0.0,0.16703510916526174,0.0,0.07678102965360155,0.5776941034420591,0.0810648380922946,0.0,0.0
2022-05-31,0.05121324081169107,0.10580836939574943,0.034868247790258794,0.0,0.07420651845899928,0.12317048760690595,0.0650629169426682,0.0,0.033782832134593335,0.1823951450802798,0.0,0.17011314580647205,0.15937909597238198,0.0
2022-06-30,0.05733650129090679,0.0,0.0,0.0,0.20106956433206655,0.0,0.13448297874901366,0.0,0.0,0.1650890633290074,0.14227495284621974,0.0,0.1387716628111477,0.1609752766416382
2022-07-29,0.14600192332715278,0.0,0.11905416184182178,0.05741955027798325,0.11082804752359474,0.1491705268090987,0.0,0.0,0.0,0.20233121664616174,0.1283176840759515,0.08687688949823551,0.0,0.0
2022-08-31,0.0,0.10360164504236129,0.02671951322953061,0.26970339108520136,0.0,0.24707406437729582,0.0,0.016745807112360782,0.0,0.0,0.0,0.18406516175862886,0.04080133695930795,0.11128908043531342
2022-09-30,0.0,0.19047450020520534,0.0,0.0,0.15624905765046787,0.0,0.07075474024266193,0.3772160972477134,0.0,0.0,0.0,0.0,0.20530560465395145,0.0
2022-10-31,0.0,0.0,0.005059665699444457,0.12461852602034577,0.153144009514194,0.08691248922481502,0.013020263203460595,0.0,0.17776440367259747,0.0996871132710051,0.060811532195291,0.1809063033027562,0.03889869244160743,0.059177001454482916
2022-11-30,0.0,0.06964823840979671,0.0715610155919659,0.0,0.2148563722990542,0.0,0.0,0.08012529491205234,0.30291576356880584,0.12602275834846616,0.09542528641078404,0.0,0.0,0.03944527045907492
2022-12-30,0.0,0.0,0.04602895755359194,0.14336459050718003,0.15484452780891125,0.2016568649457257,0.27135696127939585,0.07006750499714229,0.03245964155325583,0.006807594273877329,0.0,0.05990517819989583,0.0,0.013508178881023946
2023-01-31,0.03926639805049415,0.062098563043585624,0.10791546211014613,0.2083786171124625,0.14788443881967064,0.09377253205555243,0.13637313432620898,0.0,0.13826956106133373,0.06604129342054571,0.0,0.0,0.0,0.0
2023-02-28,0.24268954630083808,0.0,0.0,0.0,0.19014476797447877,0.1652107926062626,0.0,0.0,0.06612926992563765,0.1392708902455932,0.09481757524296919,0.0,0.0,0.10173715770422063
2023-03-31,0.08737703188830691,0.09680627141384886,0.0,0.0,0.0,0.08607167886942967,0.009131577412392386,0.0,0.22775867009264972,0.11017857623863786,0.130879982389331,0.01906151890112368,0.15050225765584735,0.08223243513843237
2023-04-28,0.018369663309393897,0.1400598026089895,0.0,0.0,0.0,0.0,0.17849657370103628,0.429468702877141,0.006468072017461368,0.038404169265557564,0.10864206946364653,0.05303958354365404,0.0,0.02705136321311983
2023-05-31,0.046376628098863615,0.456906664729913,0.19545926439586395,0.0,0.0,0.0,0.0,0.30125744277535943,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-30,0.13317916698703866,0.2385426873713486,0.05552841907222007,0.0,0.0,0.0,0.04130887964603709,0.0,0.0,0.0,0.22848441559081967,0.0,0.09364714509866619,0.20930928623386963
2023-07-31,0.14466622312696578,0.12790773306686984,0.0,0.0,0.014001112675262854,0.030177482842468385,0.08447512834014609,0.3148895049178561,0.0,0.0,0.0,0.0,0.283882815030431,0.0
2023-08-31,0.14363609893514276,0.0,0.0,0.11698653344675376,0.0971002268932658,0.0,0.059917954269611017,0.0,0.1444060176903015,0.0,0.22122189888944932,0.06823199902284732,0.06819890611509531,0.0803003647375332
2023-09-29,0.01516862423718669,0.0,0.0,0.16671487812571914,0.0,0.06947621071387201,0.0,0.4161436957896063,0.04941256883774956,0.0,0.21478398250316497,0.06830003979270122,0.0,0.0
2023-10-31,0.0,0.1756701542202987,0.1870964059468108,0.16229523220142886,0.20257668388356218,0.0,0.0,0.0,0.05533138881683656,0.15171656027864217,0.0,0.05893573959531016,0.0,0.0063778350571107
2023-11-30,0.0,0.0,0.3357391865878219,0.0,0.0,0.0,0.17034994287535873,0.0,0.4230838565346888,0.04500962586666703,0.0,0.0,0.0,0.02581738813546363
2023-12-29,0.0,0.0,0.17847320087593854,0.3084688847944637,0.29702732566085965,0.0,0.0,0.06018166322865997,0.0,0.0,0.0,0.009732751671769162,0.0,0.14611617376830904
2024-01-31,0.02421197900962953,0.17865061223468828,0.07232387235737747,0.1603069822031354,0.15014928786878273,0.04663183938474067,0.0,0.13701489811336057,0.03949859603192225,0.0,0.01693681609900796,0.04224678554358521,0.04452517316665607,0.08750315798711389
2024-02-29,0.0,0.0,0.0,0.21264391848132122,0.006670758776844467,0.0,0.09476181092025311,0.0,0.10006120663860961,0.08531811520295038,0.3178961518231923,0.011893493461902119,0.1377218055094886,0.03303273918543826
2024-03-28,0.0,0.08176937751472035,0.0715673724877571,0.12596976981135277,0.03431358157105154,0.014259990204436029,0.11201902945497481,0.1221660388264804,0.2719606243225481,0.07478283799110785,0.0,0.09119137781557098,0.0,0.0
2024-04-30,0.18372692208281807,0.0,0.09334824809229275,0.0,0.0,0.19043261845832005,0.07800658224997958,0.09054121204741691,0.0,0.11054949498669936,0.07205165275229944,0.0,0.1398768032097368,0.041466466120437195
2024-05-31,0.0,0.0,0.0,0.23923086594530713,0.413979728591699,0.0,0.2894032431492391,0.0,0.03592093183039768,0.0,0.0,0.021465230483357148,0.0,0.0
2024-06-28,0.0013123755623522862,0.2279520141984737,0.012374014028007144,0.0,0.0,0.11350445583146077,0.08078123743086987,0.22950280489766436,0.008231865745263717,0.1721143915139146,0.0,0.012569433842095766,0.14165740694989776,0.0
2024-07-31,0.0,0.0,0.19379264907618113,0.0,0.21719661873794038,0.01825024495839193,0.17806380752477768,0.0,0.18899036304629144,0.11645823573241708,0.0,0.08724808092400034,0.0,0.0
2024-08-30,0.06033481114948207,0.0,0.2547188153133121,0.1205991885932911,0.17807405774313206,0.0,0.008065174289040352,0.0,0.0,0.21757305838567312,0.03365700390158972,0.022727089331227173,0.07449376371052661,0.029757037582725823
2024-09-30,0.0,0.0,0.16776355953313157,0.0,0.0,0.10951467422169685,0.0,0.19535992881137348,0.20490289283967447,0.23371358035767562,0.08874536423644794,0.0,0.0,0.0
2024-10-31,0.23587359969425328,0.021774786443257574,0.0,0.4223917474699363,0.0,0.23898371559879866,0.0,0.023718120056716793,0.05725803073703739,0.0,0.0,0.0,0.0,0.0
2024-11-29,0.0950988341038153,0.0,0.0,0.0,0.1544128278225056,0.12262631471241094,0.0,0.03524103973094695,0.03918553046434693,0.031970467893352846,0.06348271579749924,0.264582862706989,0.15190916816386635,0.04149023860426688
2024-12-31,0.0,0.0,0.09406240270380173,0.09214264385186259,0.1665095648634631,0.06485467501058098,0.0,0.0,0.0,0.0,0.08090715418023602,0.27662022863092417,0.19075930924171197,0.03414402151741938
2025-01-31,0.07881671300568753,0.0,0.0,0.15890565086853403,0.14607096927270105,0.0,0.09312181602051862,0.10077802879442435,0.0,0.0,0.11554412350164622,0.0,0.0,0.30676269853648813
2025-02-28,0.0,0.0,0.02213765634295865,0.0,0.8248478793191703,0.0,0.0,0.0,0.0,0.0,0.09904641078945763,0.05396805354841344,0.0,0.0
2025-03-31,0.25070977607680484,0.11782206987341509,0.0971353288410736,0.0,0.0,0.15783596042502926,0.07526748250495638,0.0,0.0,0.0,0.0,0.14679232797833497,0.1151930069760759,0.03924404732431001
2025-04-30,0.09957450071739796,0.0,0.0,0.08689402407970556,0.008556357844306127,0.0,0.11748922700800894,0.150834731574106,0.0,0.0,0.046431213841942744,0.30174598748396275,0.0,0.18847395745056997
2025-05-30,0.0,0.0,0.22279128480425667,0.1771264644352456,0.16508303459667156,0.07360497785095699,0.0,0.06752197484682404,0.0,0.07592686183624668,0.0765184543823707,0.14142694724742785,0.0,0.0
2025-06-30,0.24385742791577822,0.09264408494352817,0.20014983587087248,0.2850761650419304,0.08678059559751922,0.0,0.009891865510257425,0.07108290661431957,0.0,0.010517118505794594,0.0,0.0,0.0,0.0
2025-07-31,0.0,0.0,0.050653266037512995,0.0,0.0,0.0,0.0,0.602748785172165,0.0,0.0,0.0912223343849336,0.06460961578015961,0.1847989849584276,0.00596701366680136
2025-08-29,0.18750093032022008,0.0,0.3527631521346937,0.15176158462372738,0.0,0.23075761549695278,0.0,0.0,0.0,0.0,0.0,0.0,0.07721671742440606,0.0
2025-09-30,0.11174591636462024,0.0,0.06494967432581807,0.11427564386016069,0.1956245723266392,0.0,0.00781964100541394,0.0,0.0,0.0,0.0,0.11783810210703716,0.3200207850736024,0.06772566493670842
2025-10-31,0.14810657144666386,0.41173377258941335,0.16977395721527871,0.1710673319340298,0.010781719779276455,0.0,0.0,0.0,0.0,0.0,0.0,0.07307423027356517,0.0,0.015462416761772721
2025-11-28,0.04696020698575385,0.0,0.17954324422510407,0.0,0.16068796157842632,0.0,0.0,0.093326172709681,0.23936503385843888,0.03460791326486152,0.0,0.17829766547894507,0.04190342913168512,0.025308372767104154
2025-12-30,0.0,0.09283829628681314,0.0,0.0,0.06363008946154775,0.0629229640207728,0.0,0.006040117329710098,0.17556562643473547,0.0,0.08686243459611155,0.3410112282729248,0.07398186527195909,0.09714737832542537
