,disclosed,mean_variance,black_litterman
2020-02-24,1.388352861994965,1.1695041178279522,1.1329660097111942
2020-02-25,1.3439658232419809,1.1337805178172924,1.1000231764433428
2020-02-26,1.3527518433427057,1.1440705998160186,1.1086517453051874
2020-02-27,1.281172249514707,1.0780042414871087,1.045462694586999
2020-02-28,1.2953527803016438,1.0923886015970234,1.05698664937668
2020-03-02,1.3640148003105612,1.1529662559863878,1.113625495883063
2020-03-03,1.3155937648531497,1.1128668279007998,1.074755873276523
2020-03-04,1.3710115870467419,1.1642396984437196,1.123022863248217
2020-03-05,1.324632859676619,1.1248878306277053,1.0856833082388133
2020-03-06,1.298565701853759,1.104654614606307,1.0659607162519045
2020-03-09,1.202820919436152,1.021166588221813,0.9860135959980811
2020-03-10,1.277007642987935,1.0842386795007686,1.0455688860393069
2020-03-11,1.2195790002238935,1.0361739946395996,0.9977316206315889
2020-03-12,1.1018814539451611,0.9355127910117248,0.9002579152749915
2020-03-13,1.2135914924309676,1.0344304201728456,0.9982148550655237
2020-03-16,1.0574802552858265,0.8889227770934344,0.8599896009002098
2020-03-17,1.1248862134095805,0.9502640135743537,0.9206936639685857
2020-03-18,1.0895974810902338,0.913213533975806,0.8865226372743725
2020-03-19,1.1162729330612984,0.934951754576176,0.9080221043876245
2020-03-20,1.0798531428751679,0.8967504012751568,0.8713127196324169
2020-03-23,1.07925927199514,0.892275221662426,0.8709189048771656
2020-03-24,1.182746134171708,0.9885908211968816,0.9590382576011167
2020-03-25,1.16791891238521,0.9800707229159528,0.9469241302942764
2020-03-26,1.2261884189852026,1.0294633609823802,0.9960312430830367
2020-03-27,1.178619043709519,0.9922687369795407,0.960511720883197
2020-03-30,1.2201301729124858,1.027608084097542,0.996448727097957
2020-03-31,1.20741665594467,1.0176653347038158,0.9888020205403409
2020-04-01,1.1485496279941874,0.9660659996051877,0.9415244349188231
2020-04-02,1.1692479773113376,0.9922649978194562,0.9651820511684195
2020-04-03,1.1498693308427885,0.967466020831208,0.943145826350891
2020-04-06,1.2429662369456749,1.0485669032384788,1.0144585105043507
2020-04-07,1.2326801785929076,1.0307415645690576,0.9971420570969324
2020-04-08,1.2618921544113921,1.0545692431374176,1.015402402584864
2020-04-09,1.2664689892076657,1.0543016676004657,1.0138527926730843
2020-04-13,1.285415901653891,1.0695400813819853,1.0463809291319444
2020-04-14,1.34234995914005,1.1148903268181605,1.0955203606456416
2020-04-15,1.3312882099972643,1.1014662909115158,1.094971799556636
2020-04-16,1.3546232084114045,1.1198576671608897,1.1257490430416894
2020-04-17,1.3608834088824142,1.125360817430425,1.1148396156374683
2020-04-20,1.3457801917412522,1.111363768602087,1.1095026289765888
2020-04-21,1.2919097111302078,1.0720254306969825,1.0715858470201114
2020-04-22,1.329970341931132,1.1046820788418243,1.0978085232228059
2020-04-23,1.3277766305487524,1.1015927783794066,1.0982003665360618
2020-04-24,1.3501943886584895,1.1187015564760971,1.1139860531205594
2020-04-27,1.3592595458129566,1.1307839102488786,1.1181592854364462
2020-04-28,1.3323640857247774,1.1120708071378924,1.0927521369598272
2020-04-29,1.3859377682296696,1.1548230283697454,1.1264917347801435
2020-04-30,1.3974245129363518,1.1549693189505172,1.1367601401531413
2020-05-01,1.3582343373426302,1.120055246895477,1.0984740300792437
2020-05-04,1.3805933128813248,1.1435930945161554,1.1247739688909355
2020-05-05,1.3941686674113558,1.1442161815874292,1.1272825746940633
2020-05-06,1.404579288567427,1.1527496613033281,1.1406886112248305
2020-05-07,1.430719566979361,1.1796679979568483,1.1654209471169805
2020-05-08,1.4569765968587685,1.1932818538993137,1.1776243787607223
2020-05-11,1.4797709841430724,1.195675691183159,1.1904351977653223
2020-05-12,1.449666497885501,1.1704918159396316,1.1658190014027436
2020-05-13,1.42978423617573,1.1637815743177056,1.1630684951927872
2020-05-14,1.4434892297150106,1.1860676524427418,1.1779842817752673
2020-05-15,1.4626645480211966,1.2029234076297322,1.1983427773658502
2020-05-18,1.4894695566110634,1.227340772042754,1.2145344406399476
2020-05-19,1.4901665377201343,1.224476834288535,1.2155065347427798
2020-05-20,1.518392537451306,1.2466096044930692,1.236183537805623
2020-05-21,1.5006401369395743,1.2241874928969858,1.214751462582087
2020-05-22,1.5120379188370667,1.2265445628762381,1.2187412638074095
2020-05-26,1.5006357751862214,1.2243173124909643,1.2033425701286502
2020-05-27,1.5011694239617341,1.2266871776075063,1.2018634110121564
2020-05-28,1.5012678765692782,1.2234156312050535,1.198518079344356
2020-05-29,1.513575999330695,1.2473761647115462,1.2258740312926455
2020-06-01,1.5256483389896058,1.2532364732894372,1.2379706532539763
2020-06-02,1.529615676451425,1.2627015612555197,1.242656312925875
2020-06-03,1.5365555316185868,1.2694055293365962,1.247879683688874
2020-06-04,1.5204864480535256,1.260705620193054,1.2371890123176006
2020-06-05,1.549654016058462,1.2806206935727216,1.251658468825701
2020-06-08,1.5616317460157683,1.289009210938349,1.2580073692264977
2020-06-09,1.583105138189194,1.3047745668441755,1.2778598640724297
2020-06-10,1.6190159379261038,1.3228842849096527,1.3035993092868954
2020-06-11,1.5400181249135698,1.260382065672646,1.2443618377578418
2020-06-12,1.552957149859603,1.2721799483585656,1.2522326174186895
2020-06-15,1.5757027879751475,1.291174779198738,1.2743502286084376
2020-06-16,1.6013172611845354,1.3078142583105916,1.2957739903454402
2020-06-17,1.607583322662096,1.3172835619741223,1.3062123036653894
2020-06-18,1.615472889704363,1.3252537833104887,1.3165216384175462
2020-06-19,1.6102179838778246,1.319177270230215,1.3137229467989509
