date,ticker,close
2018-01-03,QCOM,53.552825927734375
2018-01-03,SCHD,13.039936065673828
2018-01-03,SPY,238.7086181640625
2018-01-03,T,15.716214179992676
2018-01-03,UNG,94.55999755859375
2018-01-03,V,109.1882095336914
2018-01-03,VDE,76.26300048828125
2018-01-03,VGIT,52.038917541503906
2018-01-03,VIG,88.57349395751953
2018-01-03,VNQ,60.63764953613281
2018-01-03,VPL,58.42342758178711
2018-01-03,WBD,22.6200008392334
2018-01-03,XLE,26.303606033325195
2018-01-04,AAPL,40.484336853027344
2018-01-04,AMZN,60.47949981689453
2018-01-04,AXP,90.59991455078125
2018-01-04,BAC,25.01708984375
2018-01-04,BND,64.15457153320312
2018-01-04,CB,125.45288848876953
2018-01-04,CLNE,2.0899999141693115
2018-01-04,CMCSA,30.875316619873047
2018-01-04,CRM,105.39936828613281
2018-01-04,CVX,89.82398986816406
2018-01-04,DGRO,29.147842407226562
2018-01-04,DIS,106.63309478759766
2018-01-04,DVA,74.8499984741211
2018-01-04,EMB,79.14969635009766
2018-01-04,GOOGL,54.377140045166016
2018-01-04,IBKR,14.16096305847168
2018-01-04,KHC,53.161495208740234
2018-01-04,KO,35.913597106933594
2018-01-04,LQD,90.86258697509766
2018-01-04,MA,148.7822265625
2018-01-04,MCO,141.22067260742188
2018-01-04,MORN,91.077880859375
2018-01-04,MSFT,79.93479919433594
2018-01-04,MUB,90.38143920898438
2018-01-04,NFLX,20.562999725341797
2018-01-04,NVDA,5.280588150024414
2018-01-04,OXY,61.38054275512695
2018-01-04,PANW,24.876667022705078
2018-01-04,PYPL,76.55303192138672
2018-01-04,QCOM,53.625911712646484
2018-01-04,SCHD,13.103264808654785
2018-01-04,SPY,239.7147216796875
2018-01-04,T,15.86231517791748
2018-01-04,UNG,90.72000122070312
2018-01-04,V,109.59419250488281
2018-01-04,VDE,76.6732177734375
2018-01-04,VGIT,51.998130798339844
2018-01-04,VIG,88.90934753417969
2018-01-04,VNQ,59.59307098388672
2018-01-04,VPL,58.74580764770508
2018-01-04,WBD,22.1299991607666
2018-01-04,XLE,26.462379455566406
2018-01-05,AAPL,40.94527053833008
2018-01-05,AMZN,61.457000732421875
2018-01-05,AXP,90.80653381347656
2018-01-05,BAC,25.13309669494629
2018-01-05,BND,64.06781005859375
2018-01-05,CB,125.67939758300781
2018-01-05,CLNE,2.0999999046325684
2018-01-05,CMCSA,31.15620994567871
2018-01-05,CRM,106.80232238769531
2018-01-05,CVX,89.67674255371094
2018-01-05,DGRO,29.346342086791992
2018-01-05,DIS,106.05351257324219
2018-01-05,DVA,75.52999877929688
2018-01-05,EMB,79.19715881347656
2018-01-05,GOOGL,55.09819030761719
2018-01-05,IBKR,14.34882640838623
2018-01-05,KHC,53.11371612548828
2018-01-05,KO,35.90580749511719
2018-01-05,LQD,90.83246612548828
2018-01-05,MA,151.8665771484375
2018-01-05,MCO,143.56808471679688
2018-01-05,MORN,91.26705932617188
2018-01-05,MSFT,80.92588806152344
2018-01-05,MUB,90.37324523925781
2018-01-05,NFLX,20.999000549316406
2018-01-05,NVDA,5.325336933135986
2018-01-05,OXY,61.04481506347656
2018-01-05,PANW,25.4950008392334
2018-01-05,PYPL,78.51848602294922
2018-01-05,QCOM,53.98324203491211
2018-01-05,SCHD,13.184320449829102
2018-01-05,SPY,241.31219482421875
2018-01-05,T,15.920754432678223
2018-01-05,UNG,88.31999969482422
2018-01-05,V,112.2188720703125
2018-01-05,VDE,76.65083312988281
2018-01-05,VGIT,51.96552658081055
2018-01-05,VIG,89.57239532470703
2018-01-05,VNQ,59.62250518798828
2018-01-05,VPL,58.97379684448242
2018-01-05,WBD,22.0
2018-01-05,XLE,26.45179557800293
2018-01-08,AAPL,40.793182373046875
2018-01-08,AMZN,62.34349822998047
2018-01-08,AXP,89.9710693359375
2018-01-08,BAC,24.959081649780273
2018-01-08,BND,64.07571411132812
2018-01-08,CB,125.04344940185547
2018-01-08,CLNE,2.059999942779541
2018-01-08,CMCSA,30.731075286865234
2018-01-08,CRM,107.55320739746094
2018-01-08,CVX,90.11847686767578
2018-01-08,DGRO,29.37116241455078
2018-01-08,DIS,104.53328704833984
2018-01-08,DVA,75.66000366210938
2018-01-08,EMB,79.0546875
2018-01-08,GOOGL,55.292720794677734
2018-01-08,IBKR,14.486749649047852
2018-01-08,KHC,53.550437927246094
2018-01-08,KO,35.85124969482422
2018-01-08,LQD,90.82499694824219
2018-01-08,MA,152.32562255859375
2018-01-08,MCO,144.45309448242188
2018-01-08,MORN,92.10885620117188
2018-01-08,MSFT,81.00843811035156
2018-01-08,MUB,90.38143920898438
2018-01-08,NFLX,21.204999923706055
2018-01-08,NVDA,5.488509654998779
2018-01-08,OXY,61.56889724731445
2018-01-08,PANW,25.608333587646484
2018-01-08,PYPL,78.86768341064453
2018-01-08,QCOM,53.820823669433594
2018-01-08,SCHD,13.212183952331543
2018-01-08,SPY,241.7534637451172
2018-01-08,T,15.96667194366455
2018-01-08,UNG,89.19999694824219
2018-01-08,V,112.67202758789062
2018-01-08,VDE,77.08338928222656
2018-01-08,VGIT,51.932926177978516
2018-01-08,VIG,89.8307113647461
2018-01-08,VNQ,59.931461334228516
2018-01-08,VPL,59.13890838623047
2018-01-08,WBD,22.3700008392334
2018-01-08,XLE,26.610567092895508
2018-01-09,AAPL,40.78849792480469
2018-01-09,AMZN,62.6349983215332
2018-01-09,AXP,90.30345916748047
2018-01-09,BAC,25.08338165283203
2018-01-09,BND,63.88648986816406
2018-01-09,CB,127.0645751953125
2018-01-09,CLNE,2.0899999141693115
2018-01-09,CMCSA,30.829761505126953
2018-01-09,CRM,107.83971405029297
2018-01-09,CVX,89.6346664428711
2018-01-09,DGRO,29.445602416992188
2018-01-09,DIS,104.45729064941406
2018-01-09,DVA,77.47000122070312
2018-01-09,EMB,78.81037902832031
2018-01-09,GOOGL,55.22225570678711
2018-01-09,IBKR,14.888631820678711
2018-01-09,KHC,53.64596939086914
2018-01-09,KO,36.03050231933594
2018-01-09,LQD,90.494384765625
2018-01-09,MA,152.54563903808594
2018-01-09,MCO,145.43118286132812
2018-01-09,MORN,91.18195343017578
2018-01-09,MSFT,80.95337677001953
2018-01-09,MUB,90.29142761230469
2018-01-09,NFLX,20.930999755859375
2018-01-09,NVDA,5.487024784088135
2018-01-09,OXY,61.32324981689453
2018-01-09,PANW,25.38166618347168
2018-01-09,PYPL,79.00735473632812
2018-01-09,QCOM,53.00867462158203
2018-01-09,SCHD,13.214716911315918
2018-01-09,SPY,242.30064392089844
2018-01-09,T,15.925045013427734
2018-01-09,UNG,93.19999694824219
2018-01-09,V,112.45489501953125
2018-01-09,VDE,76.91184997558594
2018-01-09,VGIT,51.81061935424805
2018-01-09,VIG,90.12352752685547
2018-01-09,VNQ,59.1590461730957
2018-01-09,VPL,59.170345306396484
2018-01-09,WBD,21.649999618530273
2018-01-09,XLE,26.54353141784668
2018-01-10,AAPL,40.779151916503906
2018-01-10,AMZN,62.71649932861328
2018-01-10,AXP,90.93231201171875
2018-01-10,BAC,25.315401077270508
2018-01-10,BND,63.89437484741211
2018-01-10,CB,126.57670593261719
2018-01-10,CLNE,2.069999933242798
2018-01-10,CMCSA,31.194175720214844
2018-01-10,CRM,107.49392700195312
2018-01-10,CVX,90.20963287353516
2018-01-10,DGRO,29.412521362304688
2018-01-10,DIS,104.01072692871094
2018-01-10,DVA,78.06999969482422
2018-01-10,EMB,78.57966613769531
2018-01-10,GOOGL,55.09074783325195
2018-01-10,IBKR,14.779244422912598
2018-01-10,KHC,53.14784240722656
2018-01-10,KO,35.90580749511719
2018-01-10,LQD,90.55445861816406
2018-01-10,MA,152.8899383544922
2018-01-10,MCO,144.2108917236328
2018-01-10,MORN,90.99274444580078
2018-01-10,MSFT,80.58633422851562
2018-01-10,MUB,90.11968994140625
2018-01-10,NFLX,21.25200080871582
2018-01-10,NVDA,5.530044078826904
2018-01-10,OXY,60.79916000366211
2018-01-10,PANW,25.510000228881836
2018-01-10,PYPL,79.18694305419922
2018-01-10,QCOM,53.00055694580078
2018-01-10,SCHD,13.176717758178711
2018-01-10,SPY,241.9299774169922
2018-01-10,T,15.555489540100098
2018-01-10,UNG,91.95999908447266
2018-01-10,V,112.33216094970703
2018-01-10,VDE,76.79251861572266
2018-01-10,VGIT,51.826908111572266
2018-01-10,VIG,89.72740173339844
2018-01-10,VNQ,58.49699020385742
2018-01-10,VPL,59.20177459716797
2018-01-10,WBD,22.829999923706055
2018-01-10,XLE,26.51177215576172
2018-01-11,AAPL,41.010772705078125
2018-01-11,AMZN,63.83399963378906
2018-01-11,AXP,90.49209594726562
2018-01-11,BAC,25.40655517578125
2018-01-11,BND,63.89437484741211
2018-01-11,CB,125.88847351074219
2018-01-11,CLNE,2.180000066757202
2018-01-11,CMCSA,32.34050369262695
2018-01-11,CRM,107.79032135009766
2018-01-11,CVX,92.95110321044922
2018-01-11,DGRO,29.602760314941406
2018-01-11,DIS,105.4549331665039
2018-01-11,DVA,80.02999877929688
2018-01-11,EMB,78.68146514892578
2018-01-11,GOOGL,55.18553924560547
2018-01-11,IBKR,14.848206520080566
2018-01-11,KHC,52.62926483154297
2018-01-11,KO,35.88241958618164
2018-01-11,LQD,90.77240753173828
2018-01-11,MA,153.90367126464844
2018-01-11,MCO,145.0586395263672
2018-01-11,MORN,91.53189086914062
2018-01-11,MSFT,80.82490539550781
2018-01-11,MUB,90.15238952636719
2018-01-11,NFLX,21.724000930786133
2018-01-11,NVDA,5.539934158325195
2018-01-11,OXY,62.08475875854492
2018-01-11,PANW,25.69333267211914
2018-01-11,PYPL,79.5660629272461
2018-01-11,QCOM,53.13862609863281
2018-01-11,SCHD,13.270441055297852
2018-01-11,SPY,243.69508361816406
2018-01-11,T,15.496014595031738
2018-01-11,UNG,97.5999984741211
2018-01-11,V,113.14410400390625
2018-01-11,VDE,78.38846588134766
2018-01-11,VGIT,51.84322738647461
2018-01-11,VIG,90.287109375
2018-01-11,VNQ,58.29835891723633
2018-01-11,VPL,59.62632751464844
2018-01-11,WBD,24.010000228881836
2018-01-11,XLE,27.055137634277344
2018-01-12,AAPL,41.43425369262695
2018-01-12,AMZN,65.26000213623047
2018-01-12,AXP,90.70771789550781
2018-01-12,BAC,25.84573745727539
2018-01-12,BND,63.88648986816406
2018-01-12,CB,126.88164520263672
2018-01-12,CLNE,2.180000066757202
2018-01-12,CMCSA,32.21903610229492
2018-01-12,CRM,108.91664123535156
2018-01-12,CVX,93.67327117919922
2018-01-12,DGRO,29.809545516967773
2018-01-12,DIS,106.86111450195312
2018-01-12,DVA,79.12999725341797
2018-01-12,EMB,78.79679870605469
2018-01-12,GOOGL,56.108558654785156
2018-01-12,IBKR,15.005152702331543
2018-01-12,KHC,52.77936553955078
2018-01-12,KO,35.968162536621094
2018-01-12,LQD,90.78739929199219
2018-01-12,MA,155.25221252441406
2018-01-12,MCO,146.48382568359375
2018-01-12,MORN,92.0521240234375
2018-01-12,MSFT,82.21969604492188
2018-01-12,MUB,90.02153778076172
2018-01-12,NFLX,22.12299919128418
2018-01-12,NVDA,5.512736797332764
2018-01-12,OXY,62.66615676879883
2018-01-12,PANW,25.586666107177734
2018-01-12,PYPL,80.35424041748047
2018-01-12,QCOM,53.098018646240234
2018-01-12,SCHD,13.34643268585205
2018-01-12,SPY,245.2838134765625
2018-01-12,T,15.67442512512207
2018-01-12,UNG,101.12000274658203
2018-01-12,V,113.38013458251953
2018-01-12,VDE,79.0447769165039
2018-01-12,VGIT,51.80246353149414
2018-01-12,VIG,90.90708923339844
2018-01-12,VNQ,57.82756805419922
2018-01-12,VPL,59.94082260131836
2018-01-12,WBD,24.329999923706055
2018-01-12,XLE,27.31622886657715
2018-01-16,AAPL,41.22369384765625
2018-01-16,AMZN,65.24299621582031
2018-01-16,AXP,90.1417465209961
2018-01-16,BAC,25.88717269897461
2018-01-16,BND,63.93383026123047
2018-01-16,CB,126.90776824951172
2018-01-16,CLNE,2.0899999141693115
2018-01-16,CMCSA,31.74835968017578
2018-01-16,CRM,107.58284759521484
2018-01-16,CVX,92.55846405029297
2018-01-16,DGRO,29.7681827545166
2018-01-16,DIS,105.16988372802734
2018-01-16,DVA,79.1500015258789
2018-01-16,EMB,78.80361938476562
2018-01-16,GOOGL,56.11104202270508
2018-01-16,IBKR,14.850584983825684
2018-01-16,KHC,53.65959930419922
2018-01-16,KO,36.26430130004883
2018-01-16,LQD,90.87005615234375
2018-01-16,MA,155.2139892578125
2018-01-16,MCO,144.88160705566406
2018-01-16,MORN,91.36164855957031
2018-01-16,MSFT,81.07270050048828
2018-01-16,MUB,90.04602813720703
2018-01-16,NFLX,22.152999877929688
2018-01-16,NVDA,5.4417829513549805
2018-01-16,OXY,61.6343879699707
2018-01-16,PANW,25.266666412353516
2018-01-16,PYPL,80.2345199584961
2018-01-16,QCOM,55.42888259887695
2018-01-16,SCHD,13.323634147644043
2018-01-16,SPY,244.4453125
2018-01-16,T,15.5979642868042
2018-01-16,UNG,98.4000015258789
2018-01-16,V,113.66336822509766
2018-01-16,VDE,78.07523345947266
2018-01-16,VGIT,51.77799606323242
2018-01-16,VIG,90.51103210449219
2018-01-16,VNQ,57.93790817260742
2018-01-16,VPL,59.783592224121094
2018-01-16,WBD,24.530000686645508
2018-01-16,XLE,26.970460891723633
2018-01-17,AAPL,41.90455627441406
2018-01-17,AMZN,64.75
2018-01-17,AXP,90.51905822753906
2018-01-17,BAC,25.83745002746582
2018-01-17,BND,63.86287307739258
2018-01-17,CB,128.5369415283203
2018-01-17,CLNE,2.069999933242798
2018-01-17,CMCSA,31.6420841217041
2018-01-17,CRM,108.71903991699219
2018-01-17,CVX,92.80386352539062
2018-01-17,DGRO,30.082490921020508
2018-01-17,DIS,106.38604736328125
2018-01-17,DVA,79.05999755859375
2018-01-17,EMB,78.82394409179688
2018-01-17,GOOGL,56.52789306640625
2018-01-17,IBKR,14.888631820678711
2018-01-17,KHC,54.63535690307617
2018-01-17,KO,36.49032974243164
2018-01-17,LQD,90.62213134765625
2018-01-17,MA,157.15542602539062
2018-01-17,MCO,146.6328582763672
2018-01-17,MORN,93.01692199707031
2018-01-17,MSFT,82.7152328491211
2018-01-17,MUB,90.10331726074219
2018-01-17,NFLX,21.75
2018-01-17,NVDA,5.555756092071533
2018-01-17,OXY,62.11751937866211
2018-01-17,PANW,25.704999923706055
2018-01-17,PYPL,82.27979278564453
2018-01-17,QCOM,55.24208450317383
2018-01-17,SCHD,13.523741722106934
2018-01-17,SPY,246.77528381347656
2018-01-17,T,15.653181076049805
2018-01-17,UNG,102.4000015258789
2018-01-17,V,115.16452026367188
2018-01-17,VDE,78.671875
2018-01-17,VGIT,51.72908401489258
2018-01-17,VIG,91.37210083007812
2018-01-17,VNQ,58.34249496459961
2018-01-17,VPL,60.247440338134766
2018-01-17,WBD,24.700000762939453
2018-01-17,XLE,27.20684814453125
2018-01-18,AAPL,41.94198226928711
2018-01-18,AMZN,64.66600036621094
2018-01-18,AXP,89.71052551269531
2018-01-18,BAC,26.086048126220703
2018-01-18,BND,63.73666763305664
2018-01-18,CB,128.6676025390625
2018-01-18,CLNE,2.0299999713897705
2018-01-18,CMCSA,31.771127700805664
2018-01-18,CRM,110.42826080322266
2018-01-18,CVX,92.26397705078125
2018-01-18,DGRO,30.01632308959961
2018-01-18,DIS,104.9133529663086
2018-01-18,DVA,78.19000244140625
2018-01-18,EMB,78.64075469970703
2018-01-18,GOOGL,56.372562408447266
2018-01-18,IBKR,14.691261291503906
2018-01-18,KHC,54.0894775390625
2018-01-18,KO,36.537105560302734
2018-01-18,LQD,90.26895904541016
2018-01-18,MA,158.264892578125
2018-01-18,MCO,146.79119873046875
2018-01-18,MORN,95.64643096923828
2018-01-18,MSFT,82.67852020263672
2018-01-18,MUB,90.07057189941406
2018-01-18,NFLX,22.033000946044922
2018-01-18,NVDA,5.548833847045898
2018-01-18,OXY,61.7326545715332
2018-01-18,PANW,26.303333282470703
2018-01-18,PYPL,82.74871063232422
2018-01-18,QCOM,55.26643753051758
2018-01-18,SCHD,13.485746383666992
2018-01-18,SPY,246.36050415039062
2018-01-18,T,15.780618667602539
2018-01-18,UNG,100.76000213623047
2018-01-18,V,116.23137664794922
2018-01-18,VDE,78.01558685302734
2018-01-18,VGIT,51.631263732910156
2018-01-18,VIG,91.24293518066406
2018-01-18,VNQ,57.5921745300293
2018-01-18,VPL,59.89363098144531
2018-01-18,WBD,25.59000015258789
2018-01-18,XLE,26.984567642211914
2018-01-19,AAPL,41.75480651855469
2018-01-19,AMZN,64.72899627685547
2018-01-19,AXP,88.0665283203125
2018-01-19,BAC,26.284923553466797
2018-01-19,BND,63.602664947509766
2018-01-19,CB,129.11190795898438
2018-01-19,CLNE,1.9800000190734863
2018-01-19,CMCSA,32.264591217041016
2018-01-19,CRM,110.58634948730469
2018-01-19,CVX,92.0606460571289
2018-01-19,DGRO,30.181747436523438
2018-01-19,DIS,105.07485961914062
2018-01-19,DVA,78.61000061035156
2018-01-19,EMB,78.41685485839844
2018-01-19,GOOGL,56.746238708496094
2018-01-19,IBKR,14.85771656036377
2018-01-19,KHC,54.355594635009766
2018-01-19,KO,36.75532531738281
2018-01-19,LQD,89.99095916748047
2018-01-19,MA,159.55596923828125
2018-01-19,MCO,148.2816619873047
2018-01-19,MORN,95.1072998046875
2018-01-19,MSFT,82.58677673339844
2018-01-19,MUB,90.01333618164062
2018-01-19,NFLX,22.04599952697754
2018-01-19,NVDA,5.689014434814453
2018-01-19,OXY,61.863677978515625
2018-01-19,PANW,26.203332901000977
2018-01-19,PYPL,83.6466293334961
2018-01-19,QCOM,55.25832748413086
2018-01-19,SCHD,13.528810501098633
2018-01-19,SPY,247.48135375976562
2018-01-19,T,15.80610466003418
2018-01-19,UNG,99.44000244140625
2018-01-19,V,115.84427642822266
2018-01-19,VDE,77.93354797363281
2018-01-19,VGIT,51.54157638549805
2018-01-19,VIG,91.94905090332031
2018-01-19,VNQ,57.901123046875
2018-01-19,VPL,60.22386932373047
2018-01-19,WBD,25.709999084472656
2018-01-19,XLE,26.94928550720215
2018-01-22,AAPL,41.413204193115234
2018-01-22,AMZN,66.3655014038086
2018-01-22,AXP,88.32706451416016
2018-01-22,BAC,26.467233657836914
2018-01-22,BND,63.55537033081055
2018-01-22,CB,130.49708557128906
2018-01-22,CLNE,1.8300000429153442
2018-01-22,CMCSA,32.560665130615234
2018-01-22,CRM,111.53482818603516
2018-01-22,CVX,92.944091796875
2018-01-22,DGRO,30.347171783447266
2018-01-22,DIS,105.55943298339844
2018-01-22,DVA,78.94999694824219
2018-01-22,EMB,78.43045043945312
2018-01-22,GOOGL,57.7714958190918
2018-01-22,IBKR,15.140700340270996
2018-01-22,KHC,54.703575134277344
2018-01-22,KO,36.92678451538086
2018-01-22,LQD,89.90833282470703
2018-01-22,MA,160.9427947998047
2018-01-22,MCO,149.4833984375
2018-01-22,MORN,93.35740661621094
2018-01-22,MSFT,84.06412506103516
2018-01-22,MUB,89.99698638916016
2018-01-22,NFLX,22.757999420166016
2018-01-22,NVDA,5.777519702911377
2018-01-22,OXY,63.56687545776367
2018-01-22,PANW,25.645000457763672
2018-01-22,PYPL,83.78630828857422
2018-01-22,QCOM,55.76996994018555
2018-01-22,SCHD,13.637724876403809
2018-01-22,SPY,249.49356079101562
2018-01-22,T,16.08646011352539
2018-01-22,UNG,99.4000015258789
2018-01-22,V,117.38325500488281
2018-01-22,VDE,79.57427215576172
2018-01-22,VGIT,51.549747467041016
2018-01-22,VIG,92.35376739501953
2018-01-22,VNQ,58.4307861328125
2018-01-22,VPL,60.326053619384766
2018-01-22,WBD,26.329999923706055
2018-01-22,XLE,27.531457901000977
2018-01-23,AAPL,41.422569274902344
2018-01-23,AMZN,68.12699890136719
2018-01-23,AXP,88.0216064453125
2018-01-23,BAC,26.450658798217773
2018-01-23,BND,63.72093200683594
2018-01-23,CB,133.54632568359375
2018-01-23,CLNE,1.6799999475479126
2018-01-23,CMCSA,32.21903610229492
2018-01-23,CRM,111.880615234375
2018-01-23,CVX,91.86433410644531
2018-01-23,DGRO,30.322359085083008
2018-01-23,DIS,104.90384674072266
2018-01-23,DVA,79.04000091552734
2018-01-23,EMB,78.57966613769531
2018-01-23,GOOGL,58.36749267578125
2018-01-23,IBKR,15.480758666992188
2018-01-23,KHC,54.771820068359375
2018-01-23,KO,36.981353759765625
2018-01-23,LQD,90.29903411865234
2018-01-23,MA,159.90029907226562
2018-01-23,MCO,149.82803344726562
2018-01-23,MORN,93.54659271240234
2018-01-23,MSFT,84.33025360107422
2018-01-23,MUB,89.98062133789062
2018-01-23,NFLX,25.02899932861328
2018-01-23,NVDA,5.9065752029418945
2018-01-23,OXY,63.39493179321289
2018-01-23,PANW,26.588333129882812
2018-01-23,PYPL,84.01577758789062
2018-01-23,QCOM,55.501956939697266
2018-01-23,SCHD,13.604801177978516
2018-01-23,SPY,250.0231475830078
2018-01-23,T,15.797608375549316
2018-01-23,UNG,103.76000213623047
2018-01-23,V,117.68535614013672
2018-01-23,VDE,79.54443359375
2018-01-23,VGIT,51.65571975708008
2018-01-23,VIG,92.20735931396484
2018-01-23,VNQ,59.23996353149414
2018-01-23,VPL,60.648414611816406
2018-01-23,WBD,25.700000762939453
2018-01-23,XLE,27.489112854003906
2018-01-24,AAPL,40.762760162353516
2018-01-24,AMZN,67.87550354003906
2018-01-24,AXP,89.20744323730469
2018-01-24,BAC,26.59153175354004
2018-01-24,BND,63.64998245239258
2018-01-24,CB,135.0186309814453
2018-01-24,CLNE,1.6299999952316284
2018-01-24,CMCSA,32.63658142089844
2018-01-24,CRM,111.49530029296875
2018-01-24,CVX,92.12372589111328
2018-01-24,DGRO,30.347171783447266
2018-01-24,DIS,104.9893569946289
2018-01-24,DVA,78.63999938964844
2018-01-24,EMB,78.46436309814453
2018-01-24,GOOGL,58.12531661987305
2018-01-24,IBKR,15.300023078918457
2018-01-24,KHC,54.4920539855957
2018-01-24,KO,37.277496337890625
2018-01-24,LQD,90.23893737792969
2018-01-24,MA,159.72816467285156
2018-01-24,MCO,151.08560180664062
2018-01-24,MORN,92.6953353881836
2018-01-24,MSFT,84.2568359375
2018-01-24,MUB,89.890625
2018-01-24,NFLX,26.1299991607666
2018-01-24,NVDA,5.829684257507324
2018-01-24,OXY,63.50951385498047
2018-01-24,PANW,26.3799991607666
2018-01-24,PYPL,83.51692962646484
2018-01-24,QCOM,55.209598541259766
2018-01-24,SCHD,13.571868896484375
2018-01-24,SPY,249.92608642578125
2018-01-24,T,15.725394248962402
2018-01-24,UNG,102.87999725341797
2018-01-24,V,117.59092712402344
2018-01-24,VDE,79.26102447509766
2018-01-24,VGIT,51.59050750732422
2018-01-24,VIG,92.41405487060547
2018-01-24,VNQ,58.93101501464844
2018-01-24,VPL,60.86855697631836
2018-01-24,WBD,26.010000228881836
2018-01-24,XLE,27.415019989013672
2018-01-25,AAPL,40.03511047363281
2018-01-25,AMZN,68.89749908447266
2018-01-25,AXP,89.55780792236328
2018-01-25,BAC,26.59153175354004
2018-01-25,BND,63.82344055175781
2018-01-25,CB,134.8705291748047
2018-01-25,CLNE,1.6399999856948853
2018-01-25,CMCSA,31.991289138793945
2018-01-25,CRM,110.61598205566406
2018-01-25,CVX,91.60490417480469
2018-01-25,DGRO,30.4133358001709
2018-01-25,DIS,105.03687286376953
2018-01-25,DVA,78.95999908447266
2018-01-25,EMB,78.5728988647461
2018-01-25,GOOGL,58.663753509521484
2018-01-25,IBKR,15.00040054321289
2018-01-25,KHC,54.36240005493164
2018-01-25,KO,37.285301208496094
2018-01-25,LQD,90.69721221923828
2018-01-25,MA,161.23928833007812
2018-01-25,MCO,151.64453125
2018-01-25,MORN,93.56551361083984
2018-01-25,MSFT,84.724853515625
2018-01-25,MUB,89.98062133789062
2018-01-25,NFLX,26.969999313354492
2018-01-25,NVDA,5.843285083770752
2018-01-25,OXY,62.83811569213867
2018-01-25,PANW,26.213333129882812
2018-01-25,PYPL,84.14547729492188
2018-01-25,QCOM,54.75478744506836
2018-01-25,SCHD,13.594669342041016
2018-01-25,SPY,250.03196716308594
2018-01-25,T,15.908055305480957
2018-01-25,UNG,104.68000030517578
2018-01-25,V,118.22351837158203
2018-01-25,VDE,78.56747436523438
2018-01-25,VGIT,51.64755630493164
2018-01-25,VIG,92.83599090576172
2018-01-25,VNQ,58.82801818847656
2018-01-25,VPL,60.67987823486328
2018-01-25,WBD,25.729999542236328
2018-01-25,XLE,27.19979476928711
2018-01-26,AAPL,40.12869644165039
2018-01-26,AMZN,70.10250091552734
2018-01-26,AXP,89.50391387939453
2018-01-26,BAC,26.682680130004883
2018-01-26,BND,63.705169677734375
2018-01-26,CB,135.73309326171875
2018-01-26,CLNE,1.7400000095367432
2018-01-26,CMCSA,32.49235153198242
2018-01-26,CRM,112.33509826660156
2018-01-26,CVX,91.9835205078125
2018-01-26,DGRO,30.769001007080078
2018-01-26,DIS,106.59507751464844
2018-01-26,DVA,79.0999984741211
2018-01-26,EMB,78.7221450805664
